index,Unnamed: 0,Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
325,325,Quercia,Buio,19,"['italian emo', 'italian indie pop', 'italian post-hardcore', 'sardinia indie']",D҉E҉S҉P҉A҉I҉R҉,0.26179775280898876,0.9918789970561364,10,-4.299,1,0.175025942580422,9.00603793096188e-06,0.9187817258883249,0.17331003603800368,0.12055850786704178,0.6941729067392783,52qG18fsQJQPHV8Cxd9KEg,spotify:track:52qG18fsQJQPHV8Cxd9KEg,https://api.spotify.com/v1/tracks/52qG18fsQJQPHV8Cxd9KEg,https://api.spotify.com/v1/audio-analysis/52qG18fsQJQPHV8Cxd9KEg,170498,3,3
336,336,The Smashing Pumpkins,Spaceboy - 2011 Remaster,42,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock', 'spacegrunge']",space cowboy,0.33370786516853934,0.31276012587554564,0,-11.539,1,0.025250778277412657,0.013653103302457883,0.5908629441624365,0.09249754286338319,0.19558195269355005,0.43229407760381205,6zwQeWS3allTz2jnhjuqUN,spotify:track:6zwQeWS3allTz2jnhjuqUN,https://api.spotify.com/v1/tracks/6zwQeWS3allTz2jnhjuqUN,https://api.spotify.com/v1/audio-analysis/6zwQeWS3allTz2jnhjuqUN,267307,4,3
339,339,Unknown Mortal Orchestra,So Good At Being in Trouble,66,"['chillwave', 'indie rock', 'kiwi rock', 'neo-psychedelic', 'portland hip hop', 'psychedelic pop']",【﻿ｍｅｌａｎｃｈｏｌｉａ】,0.8573033707865169,0.4294995431935844,0,-10.136,1,0.04790729851262538,0.03644430297167023,0.8944162436548223,0.10778639292344652,0.5988329686360321,0.3124098025867937,2lwi35A2ym3FAmSlvOGnQp,spotify:track:2lwi35A2ym3FAmSlvOGnQp,https://api.spotify.com/v1/tracks/2lwi35A2ym3FAmSlvOGnQp,https://api.spotify.com/v1/audio-analysis/2lwi35A2ym3FAmSlvOGnQp,230147,4,3
358,358,Verdena,Le Tue Ossa Nell’Altitudine,17,"['bergamo indie', 'italian alternative', 'italian indie pop']",D҉E҉S҉P҉A҉I҉R҉,0.17528089887640452,0.7096741447568774,9,-7.309,1,0.02853683846419925,0.0033016817786878727,0.25685279187817256,0.032215791197990604,0.1299364384703553,0.9835057862491492,6idw1R8BmafacdQ6qA5fFp,spotify:track:6idw1R8BmafacdQ6qA5fFp,https://api.spotify.com/v1/tracks/6idw1R8BmafacdQ6qA5fFp,https://api.spotify.com/v1/audio-analysis/6idw1R8BmafacdQ6qA5fFp,305640,4,3
367,367,Beastie Boys,I Want Some,41,"['alternative rock', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'rap rock', 'rock']",march '22,0.1764044943820225,0.9888336209521875,2,-6.291,1,0.11172604635074371,1.4156648252682554e-06,0.731979695431472,0.0578792180845255,0.5175575700739814,0.8020217835262085,1JaEF8ofVVnVPj2UuD2r4N,spotify:track:1JaEF8ofVVnVPj2UuD2r4N,https://api.spotify.com/v1/tracks/1JaEF8ofVVnVPj2UuD2r4N,https://api.spotify.com/v1/audio-analysis/1JaEF8ofVVnVPj2UuD2r4N,120267,4,3
377,377,Joy Division,Disorder - 2007 Remaster,69,"['alternative rock', 'art rock', 'madchester', 'new wave', 'post-punk', 'rock', 'uk post-punk']",♥ 𝗱𝗿𝗲𝗮𝗺𝘆 ♥,0.28539325842696633,0.7979900517713938,10,-7.078,0,0.17329643721895538,0.0003297896632311091,0.7025380710659898,0.17003385388227582,0.7509638428675627,0.1822464261402314,5fbQCQt91LsVgXusFS0CCD,spotify:track:5fbQCQt91LsVgXusFS0CCD,https://api.spotify.com/v1/tracks/5fbQCQt91LsVgXusFS0CCD,https://api.spotify.com/v1/audio-analysis/5fbQCQt91LsVgXusFS0CCD,209040,4,3
389,389,Explosions In The Sky,It's Natural to Be Afraid,18,"['american post-rock', 'cinematic post-rock', 'instrumental post-rock', 'melancholia', 'post-rock']",ｔｒａｉｎ　ｏｆ　ｔｈｏｕｇｈｔ　っでカ,0.1707865168539326,0.5157851994721347,5,-9.46,1,0.03856796956070565,0.11044040057611734,0.7776649746192893,0.1296276072949656,0.028133791809940606,0.32722260040844103,7dC5RuWFaU5QPuXYxOwPKV,spotify:track:7dC5RuWFaU5QPuXYxOwPKV,https://api.spotify.com/v1/tracks/7dC5RuWFaU5QPuXYxOwPKV,https://api.spotify.com/v1/audio-analysis/7dC5RuWFaU5QPuXYxOwPKV,807213,4,3
397,397,Verdena,Luna,46,"['bergamo indie', 'italian alternative', 'italian indie pop']",𝘔𝘖𝘖𝘕 𝘠𝘖𝘜 𝘘𝘜𝘌𝘌𝘕!!,0.4550561797752809,0.8335194396507968,3,-6.481,0,0.06174334140435835,0.012147076892598037,0.4071065989847716,0.12853554657638966,0.22163175992497655,0.4949489448604493,2csrNRw79byYY48HPXWuDo,spotify:track:2csrNRw79byYY48HPXWuDo,https://api.spotify.com/v1/tracks/2csrNRw79byYY48HPXWuDo,https://api.spotify.com/v1/audio-analysis/2csrNRw79byYY48HPXWuDo,212307,4,3
411,411,The Smashing Pumpkins,Luna - 2011 Remaster,54,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock', 'spacegrunge']",𝘔𝘖𝘖𝘕 𝘠𝘖𝘜 𝘘𝘜𝘌𝘌𝘕!!,0.5719101123595506,0.26606435894833014,9,-13.553,1,0.008301625735039779,0.011143059286024807,0.7878172588832487,0.11215463579775034,0.0965926852141294,0.46104833219877467,2SRBtj64W0Wbs7YMbmxFBw,spotify:track:2SRBtj64W0Wbs7YMbmxFBw,https://api.spotify.com/v1/tracks/2SRBtj64W0Wbs7YMbmxFBw,https://api.spotify.com/v1/audio-analysis/2SRBtj64W0Wbs7YMbmxFBw,202320,4,3
419,419,Verdena,Miglioramento,29,"['bergamo indie', 'italian alternative', 'italian indie pop']",verdena,0.31573033707865167,0.9451832301289209,2,-3.571,0,0.03389830508474576,0.0021671418832601218,0.3472081218274112,0.15365294310363656,0.49463373971032615,0.42488767869298844,4jxNUEiOgAcK1513WbdPGU,spotify:track:4jxNUEiOgAcK1513WbdPGU,https://api.spotify.com/v1/tracks/4jxNUEiOgAcK1513WbdPGU,https://api.spotify.com/v1/audio-analysis/4jxNUEiOgAcK1513WbdPGU,254040,4,3
421,421,Fast Animals and Slow Kids,Il mare davanti,25,"['italian alternative', 'italian indie pop']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.2550561797752809,0.9593949852806821,7,-4.515,1,0.19578000691802147,6.81426749581252e-05,0.22944162436548224,0.2573987113683521,0.21642179847869125,0.8094486044928522,5pComBCUfEWPIXDBAZHFJA,spotify:track:5pComBCUfEWPIXDBAZHFJA,https://api.spotify.com/v1/tracks/5pComBCUfEWPIXDBAZHFJA,https://api.spotify.com/v1/audio-analysis/5pComBCUfEWPIXDBAZHFJA,209440,4,3
440,440,CASTLEBEAT,I Follow,55,"['bedroom pop', 'dreamo', 'indie pop', 'indie rock', 'indie surf']",♥ 𝗱𝗿𝗲𝗮𝗺𝘆 ♥,0.4775280898876405,0.567556593239265,9,-8.381,1,0.010895883777239705,0.3072278514644706,0.9370558375634518,0.07262203778530085,0.6050849223715744,0.5999115044247787,4RqVsGYERv5pmwVroKWPiu,spotify:track:4RqVsGYERv5pmwVroKWPiu,https://api.spotify.com/v1/tracks/4RqVsGYERv5pmwVroKWPiu,https://api.spotify.com/v1/audio-analysis/4RqVsGYERv5pmwVroKWPiu,156367,4,3
441,441,Fine Before You Came,Il pranzo che verrà,6,"['indie rock italiano', 'italian alternative', 'italian emo', 'italian indie pop', 'italian post-hardcore', 'milan indie']",D҉E҉S҉P҉A҉I҉R҉,0.15280898876404497,0.7878387980915643,8,-7.407,0,0.12590799031476999,0.5120474432054096,0.8050761421319796,0.1405482144807251,0.07314785870584557,0.797719537100068,6myNHNY6GvRKtLKLZBA4sw,spotify:track:6myNHNY6GvRKtLKLZBA4sw,https://api.spotify.com/v1/tracks/6myNHNY6GvRKtLKLZBA4sw,https://api.spotify.com/v1/audio-analysis/6myNHNY6GvRKtLKLZBA4sw,276039,3,3
446,446,The American Analog Set,Million Young,28,"['indie rock', 'lo-fi', 'slowcore']",bassbassbassbassbass,0.5808988764044943,0.7675362907319054,2,-9.543,1,0.05084745762711864,0.0193760036599253,0.8071065989847716,0.0624658731025445,0.6769823903303116,0.4978829135466302,0OqqRz1GYFHjDeAqjB5zCC,spotify:track:0OqqRz1GYFHjDeAqjB5zCC,https://api.spotify.com/v1/tracks/0OqqRz1GYFHjDeAqjB5zCC,https://api.spotify.com/v1/audio-analysis/0OqqRz1GYFHjDeAqjB5zCC,207067,4,3
455,455,２８１４,新宿ゴールデン街,37,"['cyberpunk', 'dreampunk', 'hardvapour', 'slushwave', 'vaporwave']",ｔｒａｉｎ　ｏｆ　ｔｈｏｕｇｈｔ　っでカ,0.1797752808988764,0.31479037661151155,1,-16.207,1,0.016603251470079558,0.10542031254325118,0.848730964467005,0.6428961450256634,0.0210482442429926,0.2866984343090538,1bivf8GaSEUDXHVUZzwPqn,spotify:track:1bivf8GaSEUDXHVUZzwPqn,https://api.spotify.com/v1/tracks/1bivf8GaSEUDXHVUZzwPqn,https://api.spotify.com/v1/audio-analysis/1bivf8GaSEUDXHVUZzwPqn,531600,5,3
467,467,SEATBELTS,Space Lion,49,[],mancu i cani,0.37752808988764053,0.35336514059486346,3,-12.329,1,0.013836042891732965,0.09698656464803605,0.7959390862944162,0.07731789887517745,0.1278524538918412,0.7082437031994555,5cXgboyjy6wmjQ8zHvZdEq,spotify:track:5cXgboyjy6wmjQ8zHvZdEq,https://api.spotify.com/v1/tracks/5cXgboyjy6wmjQ8zHvZdEq,https://api.spotify.com/v1/audio-analysis/5cXgboyjy6wmjQ8zHvZdEq,431360,4,3
476,476,Weather Report,Teen Town,40,"['jazz', 'jazz funk', 'jazz fusion']",ｍｏｏｄｙ ｅａｒｇａｓｍ,0.5067415730337079,0.6751598822454573,2,-13.486,1,0.01764095468695953,0.42971799946640477,0.7928934010152284,0.189690946816643,0.5644472230905491,0.47438393464942136,4OzXE9NnSdD9aEAwBcnYBI,spotify:track:4OzXE9NnSdD9aEAwBcnYBI,https://api.spotify.com/v1/tracks/4OzXE9NnSdD9aEAwBcnYBI,https://api.spotify.com/v1/audio-analysis/4OzXE9NnSdD9aEAwBcnYBI,170827,4,3
477,477,Robert Miles,Children - Dream Version,41,"['dream trance', 'eurodance', 'trance']",EᒪEᑕTᖇOᑎIᑕ ᖴᑌᑎᖴᗩIᖇ,0.6146067415730337,0.5431935844076744,0,-15.564,1,0.02127291594603943,0.0012534858612784816,0.8395939086294415,0.04695861089876597,0.19558195269355005,0.5387406398910823,4j3aDnax50wYA8p8fDJLCF,spotify:track:4j3aDnax50wYA8p8fDJLCF,https://api.spotify.com/v1/tracks/4j3aDnax50wYA8p8fDJLCF,https://api.spotify.com/v1/audio-analysis/4j3aDnax50wYA8p8fDJLCF,453880,4,3
478,478,Mac DeMarco,Chamber Of Reflection,82,"['edmonton indie', 'lo-fi indie']",【﻿ｍｅｌａｎｃｈｏｌｉａ】,0.5303370786516854,0.5533448380875038,11,-8.678,1,0.11691456243514353,0.26305107677524847,0.9279187817258883,0.08922136070765532,0.5071376471814109,0.4976582709326072,7H7NyZ3G075GqPx2evsfeb,spotify:track:7H7NyZ3G075GqPx2evsfeb,https://api.spotify.com/v1/tracks/7H7NyZ3G075GqPx2evsfeb,https://api.spotify.com/v1/audio-analysis/7H7NyZ3G075GqPx2evsfeb,231724,4,3
481,481,Dummo,4/4 E Mezza Scusa,3,"['italian emo', 'italian post-hardcore']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.29101123595505624,0.7167800223327581,5,-4.151,1,0.04617779315115878,0.00023340397300007897,0.8781725888324873,0.19078300753521896,0.29873918932999893,0.29095302927161343,7hVf3d5ltGyX00g55nATX6,spotify:track:7hVf3d5ltGyX00g55nATX6,https://api.spotify.com/v1/tracks/7hVf3d5ltGyX00g55nATX6,https://api.spotify.com/v1/audio-analysis/7hVf3d5ltGyX00g55nATX6,73200,4,3
482,482,Kraftwerk,Abzug - 2009 Remaster,28,"['dusseldorf electronic', 'early synthpop', 'electro', 'new romantic', 'new wave', 'proto-techno', 'synthpop']",EᒪEᑕTᖇOᑎIᑕ ᖴᑌᑎᖴᗩIᖇ,0.8415730337078652,0.6233884884783271,1,-11.168,1,0.03995157384987893,0.21787028447945303,0.8294416243654821,0.7324451239488915,0.5988329686360321,0.33712729748127973,1u32K3p3J3t31I2bWw4SZN,spotify:track:1u32K3p3J3t31I2bWw4SZN,https://api.spotify.com/v1/tracks/1u32K3p3J3t31I2bWw4SZN,https://api.spotify.com/v1/audio-analysis/1u32K3p3J3t31I2bWw4SZN,293707,4,3
486,486,Lord Folter,Kleine Gnade - Instrumental,3,"['german boom bap', 'german hip hop']",ｔｒａｉｎ　ｏｆ　ｔｈｏｕｇｈｔ　っでカ,0.7786516853932585,0.3178357527154604,5,-6.306,0,0.03977862331373228,0.10742834775639765,0.8862944162436548,0.09031342142623128,0.38418255704907783,0.17691626957113676,5bO2B35yhLhGGTCTb3Q8g2,spotify:track:5bO2B35yhLhGGTCTb3Q8g2,https://api.spotify.com/v1/tracks/5bO2B35yhLhGGTCTb3Q8g2,https://api.spotify.com/v1/audio-analysis/5bO2B35yhLhGGTCTb3Q8g2,128573,4,3
492,492,Preoccupations,Silhouettes,29,"['art pop', 'calgary indie', 'canadian indie', 'canadian post-punk', 'canadian punk', 'chamber psych', 'garage psych', 'indie punk', 'indie rock', 'modern rock', 'neo-psychedelic', 'nu gaze']",🌱,0.08764044943820223,0.8974723378337225,4,-6.197,0,0.07644413697682464,0.00820128769876524,0.7401015228426395,0.3764333296931309,0.34667083463582365,0.6438529611980939,6B5EAs1ytaHJNu9SQwfFNa,spotify:track:6B5EAs1ytaHJNu9SQwfFNa,https://api.spotify.com/v1/tracks/6B5EAs1ytaHJNu9SQwfFNa,https://api.spotify.com/v1/audio-analysis/6B5EAs1ytaHJNu9SQwfFNa,252411,4,3
496,496,Radiohead,Lift,51,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",november '21,0.2752808988764045,0.5421784590396914,4,-7.752,1,0.010204081632653059,0.0022675436439174444,0.8558375634517765,0.09577372501911105,0.14452433051995414,0.6719945541184478,7xztI3ccyUdEYqKYABkMQM,spotify:track:7xztI3ccyUdEYqKYABkMQM,https://api.spotify.com/v1/tracks/7xztI3ccyUdEYqKYABkMQM,https://api.spotify.com/v1/audio-analysis/7xztI3ccyUdEYqKYABkMQM,246840,4,3
499,499,Lifelover,Myspys,40,"['avant-garde metal', 'black metal', 'blackgaze', 'depressive black metal', 'swedish black metal', 'swedish metal']",D҉E҉S҉P҉A҉I҉R҉,0.2876404494382023,0.9705613643284945,7,-3.04,1,0.11656866136285024,9.083347286668021e-05,0.2213197969543147,0.3382112045429726,0.03053037407523184,0.4210959836623553,04X9rHdufZOZ9ahTb739kd,spotify:track:04X9rHdufZOZ9ahTb739kd,https://api.spotify.com/v1/tracks/04X9rHdufZOZ9ahTb739kd,https://api.spotify.com/v1/audio-analysis/04X9rHdufZOZ9ahTb739kd,245000,4,3
501,501,Pink Floyd,One Of These Days - 2011 Remastered Version,51,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",ｔｒａｉｎ　ｏｆ　ｔｈｏｕｇｈｔ　っでカ,0.34269662921348315,0.46198355496903876,4,-17.199,1,0.03925977170529229,0.004225377976735245,0.8680203045685279,0.5096647373593972,0.3904345107846202,0.31151123213070114,0Ga3szKsJOeZ0eAfydm1WV,spotify:track:0Ga3szKsJOeZ0eAfydm1WV,https://api.spotify.com/v1/tracks/0Ga3szKsJOeZ0eAfydm1WV,https://api.spotify.com/v1/audio-analysis/0Ga3szKsJOeZ0eAfydm1WV,355400,4,3
510,510,Guns N' Roses,November Rain,80,"['glam metal', 'hard rock', 'rock']",ʷʰʸ ᵃʳᵉ ᵐᵒⁿᵗʰˢ ˢᵒ ᶜᵒᵐᵐᵒⁿ ⁱⁿ ˢᵒⁿᵍ ᵗⁱᵗˡᵉˢ ˡᵐᵃᵒ,0.25617977528089886,0.6386153689980713,11,-9.316,1,0.009166378415773085,0.01636395084020561,0.22335025380710657,0.10014196789341487,0.2153798061894342,0.14863852961198093,3YRCqOhFifThpSRFJ1VWFM,spotify:track:3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/tracks/3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/audio-analysis/3YRCqOhFifThpSRFJ1VWFM,536067,4,3
520,520,The Cure,A Forest,64,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",disco sadness,0.5853932584269663,0.48837681453659526,0,-14.927,1,0.04617779315115878,0.42469791143353863,0.7228426395939086,0.07709948673146227,0.4498280712722726,0.7031858407079647,4iVTSRiJAA18d3QglhyJ6Q,spotify:track:4iVTSRiJAA18d3QglhyJ6Q,https://api.spotify.com/v1/tracks/4iVTSRiJAA18d3QglhyJ6Q,https://api.spotify.com/v1/audio-analysis/4iVTSRiJAA18d3QglhyJ6Q,354640,4,3
527,527,Marlene Kuntz,Cara È La Fine,13,"['italian alternative', 'italian indie pop']",D҉E҉S҉P҉A҉I҉R҉,0.3471910112359551,0.7868236727235813,0,-7.445,0,0.041681079211345555,8.032140852585848e-06,0.8893401015228426,0.07786392923446545,0.22684172137126182,0.49132062627637835,2j7b9P2dYdkMlPgNttYIUS,spotify:track:2j7b9P2dYdkMlPgNttYIUS,https://api.spotify.com/v1/tracks/2j7b9P2dYdkMlPgNttYIUS,https://api.spotify.com/v1/audio-analysis/2j7b9P2dYdkMlPgNttYIUS,319533,4,3
533,533,The Microphones,The Moon,49,"['alternative rock', 'anti-folk', 'indie rock', 'lo-fi', 'lo-fi indie', 'noise pop', 'olympia wa indie']",𝘔𝘖𝘖𝘕 𝘠𝘖𝘜 𝘘𝘜𝘌𝘌𝘕!!,0.151685393258427,0.7167800223327581,7,-9.821,1,0.07246627464545138,0.3965854184494882,0.8010152284263959,0.1252593644206618,0.1455663228092112,0.6249829816201498,4pbEwQiDjPln3oYlijXuOE,spotify:track:4pbEwQiDjPln3oYlijXuOE,https://api.spotify.com/v1/tracks/4pbEwQiDjPln3oYlijXuOE,https://api.spotify.com/v1/audio-analysis/4pbEwQiDjPln3oYlijXuOE,316640,4,3
535,535,Mogwai,Hunted by a Freak,42,"['british post-rock', 'cosmic post-rock', 'indie rock', 'post-rock']",ｔｒａｉｎ　ｏｆ　ｔｈｏｕｇｈｔ　っでカ,0.3719101123595506,0.5594355902954014,4,-7.542,0,0.010895883777239705,0.0009422404032407801,0.8771573604060913,0.096865785737687,0.020527248098364072,0.3124098025867937,3LD4GOl1YpyrTDriiRLqhs,spotify:track:3LD4GOl1YpyrTDriiRLqhs,https://api.spotify.com/v1/tracks/3LD4GOl1YpyrTDriiRLqhs,https://api.spotify.com/v1/audio-analysis/3LD4GOl1YpyrTDriiRLqhs,256093,4,3
558,558,She Past Away,Rituel,45,"['dark post-punk', 'gothic post-punk', 'modern goth', 'turkish post-punk']",disco sadness,0.5662921348314607,0.8761547051060806,9,-5.002,0,0.01591144932549291,0.0016350125517763092,0.8802030456852791,0.560991591132467,0.563405230801292,0.5588699795779442,2Nac4pGLIiXjLyo7lLDK4R,spotify:track:2Nac4pGLIiXjLyo7lLDK4R,https://api.spotify.com/v1/tracks/2Nac4pGLIiXjLyo7lLDK4R,https://api.spotify.com/v1/audio-analysis/2Nac4pGLIiXjLyo7lLDK4R,296061,4,3
562,562,Убийцы,Россия,14,"['russian indie', 'russian synthpop']",𝔾𝔸𝕊,0.6303370786516854,0.9756369911684093,8,-6.749,0,0.017295053614666198,0.013853906823772529,0.9756345177664973,0.046630992683193186,0.5311034698343233,0.49059223961878823,0XGFFHvxDmKI7jeXJrHcRW,spotify:track:0XGFFHvxDmKI7jeXJrHcRW,https://api.spotify.com/v1/tracks/0XGFFHvxDmKI7jeXJrHcRW,https://api.spotify.com/v1/audio-analysis/0XGFFHvxDmKI7jeXJrHcRW,133000,4,3
565,565,Fine Before You Came,Lista,31,"['indie rock italiano', 'italian alternative', 'italian emo', 'italian indie pop', 'italian post-hardcore', 'milan indie']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.1707865168539326,0.6518119987818496,0,-5.594,0,0.02265652023521273,2.5100440164330775e-07,0.3502538071065989,0.06814458883913946,0.2758153589663436,0.7628795098706604,3TYvajUJEmmBhK5cPXjrAO,spotify:track:3TYvajUJEmmBhK5cPXjrAO,https://api.spotify.com/v1/tracks/3TYvajUJEmmBhK5cPXjrAO,https://api.spotify.com/v1/audio-analysis/3TYvajUJEmmBhK5cPXjrAO,222013,4,3
568,568,Deerhunter,Agoraphobia,45,"['alternative dance', 'alternative rock', 'art pop', 'atlanta indie', 'chillwave', 'dream pop', 'experimental rock', 'garage psych', 'indie rock', 'lo-fi', 'modern alternative rock', 'modern rock', 'neo-psychedelic', 'new rave', 'noise pop', 'noise rock', 'shoegaze']",april '22,0.5764044943820225,0.9441681047609379,4,-6.88,1,0.020062262193012798,0.030420197332230843,0.83248730964467,0.6931309380801574,0.3904345107846202,0.4229748127978216,7wBMSC2iKZovFk0IjcVIEy,spotify:track:7wBMSC2iKZovFk0IjcVIEy,https://api.spotify.com/v1/tracks/7wBMSC2iKZovFk0IjcVIEy,https://api.spotify.com/v1/audio-analysis/7wBMSC2iKZovFk0IjcVIEy,202640,4,3
570,570,Fine Before You Came,Dublino,18,"['indie rock italiano', 'italian alternative', 'italian emo', 'italian indie pop', 'italian post-hardcore', 'milan indie']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.22359550561797759,0.6376002436300883,2,-7.359,0,0.0465236942234521,0.0011832046288183554,0.19086294416243654,0.07207600742601289,0.13618839220589765,0.8000816882232811,1aFEH5c0F6evXywFeYkisg,spotify:track:1aFEH5c0F6evXywFeYkisg,https://api.spotify.com/v1/tracks/1aFEH5c0F6evXywFeYkisg,https://api.spotify.com/v1/audio-analysis/1aFEH5c0F6evXywFeYkisg,235187,3,3
576,576,Molchat Doma,Тоска,65,"['belarusian indie', 'russian post-punk', 'sovietwave']",april '22,0.35955056179775285,0.5797380976550603,9,-5.216,1,0.023521272915946044,0.23594260139777118,0.9096446700507613,0.10014196789341487,0.36751068042096485,0.6944520081688224,0sMra9TqwOskuvn4eR11n3,spotify:track:0sMra9TqwOskuvn4eR11n3,https://api.spotify.com/v1/tracks/0sMra9TqwOskuvn4eR11n3,https://api.spotify.com/v1/audio-analysis/0sMra9TqwOskuvn4eR11n3,189004,4,3
598,598,Joy Division,A Means to an End - 2007 Remaster,41,"['alternative rock', 'art rock', 'madchester', 'new wave', 'post-punk', 'rock', 'uk post-punk']",january '22,0.6617977528089889,0.7858085473555985,9,-7.946,0,0.008474576271186439,0.03905474874876062,0.5847715736040608,0.03538276728186087,0.7634677503386476,0.4943839346494214,4HgxCQLqNcd8s6lyoR4aag,spotify:track:4HgxCQLqNcd8s6lyoR4aag,https://api.spotify.com/v1/tracks/4HgxCQLqNcd8s6lyoR4aag,https://api.spotify.com/v1/audio-analysis/4HgxCQLqNcd8s6lyoR4aag,249000,4,3
602,602,Godspeed You! Black Emperor,Mladic,32,"['canadian post-rock', 'double drumming', 'indie rock', 'instrumental post-rock', 'post-rock']",ｔｒａｉｎ　ｏｆ　ｔｈｏｕｇｈｔ　っでカ,0.11910112359550562,0.8467160694345751,8,-6.59,1,0.07454168107921136,0.0013538876219358047,0.8588832487309643,0.8613082887408541,0.021465041158695422,0.3841048332198775,7C74YYs3w11kyXBYBgD3Zq,spotify:track:7C74YYs3w11kyXBYBgD3Zq,https://api.spotify.com/v1/tracks/7C74YYs3w11kyXBYBgD3Zq,https://api.spotify.com/v1/audio-analysis/7C74YYs3w11kyXBYBgD3Zq,1199533,4,3
615,615,Dayglow,Can I Call You Tonight?,78,"['austindie', 'indie rock', 'modern rock']",♥ 𝗱𝗿𝗲𝗮𝗺𝘆 ♥,0.6460674157303371,0.8426555679626434,9,-7.27,1,0.009339328951919752,0.13453682313387488,0.9248730964467005,0.43540460849623236,0.4998437011566114,0.49049693669162703,61OJxhoY3Ix50rYVKo8zRK,spotify:track:61OJxhoY3Ix50rYVKo8zRK,https://api.spotify.com/v1/tracks/61OJxhoY3Ix50rYVKo8zRK,https://api.spotify.com/v1/audio-analysis/61OJxhoY3Ix50rYVKo8zRK,278769,4,3
616,616,Godspeed You! Black Emperor,motherfucker=redeemer (cont.),25,"['canadian post-rock', 'double drumming', 'indie rock', 'instrumental post-rock', 'post-rock']",ｔｒａｉｎ　ｏｆ　ｔｈｏｕｇｈｔ　っでカ,0.06516853932584271,0.6792203837173891,3,-8.764,0,0.05326876513317192,0.00030770127588649807,0.8456852791878172,0.13290378945069342,0.02073564655621548,0.6182641252552759,1aqnbi2fDHDsYdtpUaGKRm,spotify:track:1aqnbi2fDHDsYdtpUaGKRm,https://api.spotify.com/v1/tracks/1aqnbi2fDHDsYdtpUaGKRm,https://api.spotify.com/v1/audio-analysis/1aqnbi2fDHDsYdtpUaGKRm,610640,3,3
617,617,Lord Folter,Kopf aus Glas - Instrumental,2,"['german boom bap', 'german hip hop']",ｔｒａｉｎ　ｏｆ　ｔｈｏｕｇｈｔ　っでカ,0.5089887640449439,0.3198660034514263,11,-5.114,1,0.1421653407125562,0.023492475846875548,0.8558375634517765,0.08703723927050344,0.25601750547045954,0.18392784206943497,3TSQlCLXRUF86aDCJEBGHR,spotify:track:3TSQlCLXRUF86aDCJEBGHR,https://api.spotify.com/v1/tracks/3TSQlCLXRUF86aDCJEBGHR,https://api.spotify.com/v1/audio-analysis/3TSQlCLXRUF86aDCJEBGHR,163773,4,3
618,618,Verdena,Loniterp,34,"['bergamo indie', 'italian alternative', 'italian indie pop']",verdena,0.2719101123595506,0.8852908334179271,2,-4.166,1,0.15427187824282257,0.006825783577759913,0.4771573604060913,0.09577372501911105,0.3852245493383349,0.5194826412525526,3bmy5CuzYGcCWDUK1IYt0x,spotify:track:3bmy5CuzYGcCWDUK1IYt0x,https://api.spotify.com/v1/tracks/3bmy5CuzYGcCWDUK1IYt0x,https://api.spotify.com/v1/audio-analysis/3bmy5CuzYGcCWDUK1IYt0x,250427,4,3
622,622,Slint,"Good Morning, Captain",46,"['alternative rock', 'art rock', 'dream pop', 'experimental', 'experimental rock', 'indie rock', 'louisville underground', 'math rock', 'post-hardcore', 'post-punk', 'post-rock', 'slowcore']",january '22,0.42247191011235957,0.4975129428484418,7,-18.18,1,0.020062262193012798,0.056223449821162876,0.580710659898477,0.0946816643005351,0.15286026883401063,0.888352620830497,1BNZMXjqqULiV0DmFU1B8S,spotify:track:1BNZMXjqqULiV0DmFU1B8S,https://api.spotify.com/v1/tracks/1BNZMXjqqULiV0DmFU1B8S,https://api.spotify.com/v1/audio-analysis/1BNZMXjqqULiV0DmFU1B8S,459333,4,3
