index,Unnamed: 0,Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
400,400,流線形,kanashiikurai diamond,38,"['city pop', 'classic city pop', 'japanese jazz']",ｓｈｉｂｕｙａ,0.5842696629213483,0.7106892701248604,7,-5.281,0,0.009166378415773085,0.013853906823772529,7.898477157360405e-05,0.07240362564158567,0.370636657288736,0.44959836623553434,3UjlRMbk2LX5vYXGScJm3u,spotify:track:3UjlRMbk2LX5vYXGScJm3u,https://api.spotify.com/v1/tracks/3UjlRMbk2LX5vYXGScJm3u,https://api.spotify.com/v1/audio-analysis/3UjlRMbk2LX5vYXGScJm3u,235200,4,1
407,407,Frah Quintale,Sabato nel parco,18,"['italian hip hop', 'italian indie pop', 'milan indie']",just another boring week,0.9460674157303373,0.6477514973099178,4,-6.815,0,0.035108958837772396,0.031323813178146746,3.522842639593909e-05,0.30872556514142185,0.27373137438782946,0.3546085772634446,5uO67s8vtcHwTreXAAAzil,spotify:track:5uO67s8vtcHwTreXAAAzil,https://api.spotify.com/v1/tracks/5uO67s8vtcHwTreXAAAzil,https://api.spotify.com/v1/audio-analysis/5uO67s8vtcHwTreXAAAzil,176727,4,1
410,410,MGMT,Your Life Is a Lie,33,"['alternative dance', 'indietronica', 'modern rock', 'rock']",♥ 𝗱𝗿𝗲𝗮𝗺𝘆 ♥,0.5179775280898877,0.9705613643284945,0,-0.94,1,0.08024904877205119,0.2489948302832232,9.928934010152283e-06,0.2453860434640166,0.2101698447431489,0.4765963240299524,0MVE8I80hHgzidIMT0wghI,spotify:track:0MVE8I80hHgzidIMT0wghI,https://api.spotify.com/v1/tracks/0MVE8I80hHgzidIMT0wghI,https://api.spotify.com/v1/audio-analysis/0MVE8I80hHgzidIMT0wghI,126013,4,1
414,414,The Stone Roses,I Wanna Be Adored - Remastered,64,"['alternative rock', 'britpop', 'dance rock', 'madchester', 'modern rock', 'rock']",london calling,0.48089887640449436,0.8629580753223023,4,-9.158,0,0.006053268765133173,0.012046675131940713,0.216243654822335,0.2268210112482254,0.5946649994790039,0.37217154526889046,758wEKVqfYopJIHYWdLVd4,spotify:track:758wEKVqfYopJIHYWdLVd4,https://api.spotify.com/v1/tracks/758wEKVqfYopJIHYWdLVd4,https://api.spotify.com/v1/audio-analysis/758wEKVqfYopJIHYWdLVd4,292800,4,1
417,417,Verdena,Canos,29,"['bergamo indie', 'italian alternative', 'italian indie pop']",verdena,0.27977528089887643,0.9472134808648868,2,-5.128,1,0.7993773780698721,0.0007384248291064142,0.0028223350253807106,0.3305667795129409,0.33520891945399606,0.83071477195371,356D4Tqzk8qHvTmlDdyo9J,spotify:track:356D4Tqzk8qHvTmlDdyo9J,https://api.spotify.com/v1/tracks/356D4Tqzk8qHvTmlDdyo9J,https://api.spotify.com/v1/audio-analysis/356D4Tqzk8qHvTmlDdyo9J,222987,4,1
418,418,Modern Baseball,Tears Over Beers,65,"['alternative emo', 'emo', 'philly indie', 'pop punk']",【﻿ｍｅｌａｎｃｈｏｌｉａ】,0.24719101123595505,0.6274489899502589,1,-7.051,1,0.07315807679003805,0.0008358145369440176,0.0007634517766497461,0.0946816643005351,0.30603313535479837,0.8308441116405718,7hPLPHeKbwJrsuDHv4BCTA,spotify:track:7hPLPHeKbwJrsuDHv4BCTA,https://api.spotify.com/v1/tracks/7hPLPHeKbwJrsuDHv4BCTA,https://api.spotify.com/v1/audio-analysis/7hPLPHeKbwJrsuDHv4BCTA,168750,3,1
420,420,Purple Mountains,All My Happiness is Gone,43,"['alternative country', 'alternative rock', 'indie rock', 'lo-fi', 'modern power pop']",🪀,0.49213483146067416,0.7726119175718201,7,-7.487,1,0.005880318228986506,0.0015346107911189861,0.0249746192893401,0.23118925412252922,0.7072001667187662,0.5461946902654866,0oCpNIVoV1iJK51xmh59Yh,spotify:track:0oCpNIVoV1iJK51xmh59Yh,https://api.spotify.com/v1/tracks/0oCpNIVoV1iJK51xmh59Yh,https://api.spotify.com/v1/audio-analysis/0oCpNIVoV1iJK51xmh59Yh,260013,4,1
423,423,Radiohead,Paranoid Android,69,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",mancu i cani,0.20786516853932585,0.8487463201705411,5,-6.501,1,0.058976132826011766,0.03784992762087275,0.006,0.037348476575297586,0.19558195269355005,0.7201157249829817,6LgJvl0Xdtc73RJ1mmpotq,spotify:track:6LgJvl0Xdtc73RJ1mmpotq,https://api.spotify.com/v1/tracks/6LgJvl0Xdtc73RJ1mmpotq,https://api.spotify.com/v1/audio-analysis/6LgJvl0Xdtc73RJ1mmpotq,387213,4,1
425,425,Black Sabbath,Paranoid,80,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']",𝔾𝔸𝕊,0.40786516853932586,0.6284641153182418,4,-11.514,0,0.09183673469387754,7.727923517794159e-05,0.00417258883248731,0.16894179316369987,0.3716786495779931,0.7134785568413888,1jzDzZWeSDBg5fhNc3tczV,spotify:track:1jzDzZWeSDBg5fhNc3tczV,https://api.spotify.com/v1/tracks/1jzDzZWeSDBg5fhNc3tczV,https://api.spotify.com/v1/audio-analysis/1jzDzZWeSDBg5fhNc3tczV,168440,4,1
426,426,Afterhours,Non È Per Sempre,46,"['italian alternative', 'italian indie pop']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.32247191011235954,0.6589178763577302,7,-7.918,1,0.02317537184365271,0.03001859028960155,0.0,0.2617669542426559,0.4539960404293008,0.14439754935330157,3JBFW3YpGADwwxCz2MZuDR,spotify:track:3JBFW3YpGADwwxCz2MZuDR,https://api.spotify.com/v1/tracks/3JBFW3YpGADwwxCz2MZuDR,https://api.spotify.com/v1/audio-analysis/3JBFW3YpGADwwxCz2MZuDR,237440,4,1
427,427,T. Rex,20th Century Boy,46,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'glam rock', 'protopunk', 'psychedelic rock', 'rock']",august '22,0.41348314606741576,0.9502588569688356,9,-7.38,1,0.047734347976478735,0.005219355407242743,0.0,0.23337337555968113,0.7322079816609357,0.5267256637168143,6Soku1wiB6mfcQp2s2W6a6,spotify:track:6Soku1wiB6mfcQp2s2W6a6,https://api.spotify.com/v1/tracks/6Soku1wiB6mfcQp2s2W6a6,https://api.spotify.com/v1/audio-analysis/6Soku1wiB6mfcQp2s2W6a6,221240,4,1
428,428,Afterhours,Milano Circonvallazione Esterna,21,"['italian alternative', 'italian indie pop']",dvdvdvd,0.42921348314606744,0.6233884884783271,11,-13.552,0,0.051020408163265314,3.792174500027093e-05,0.0,0.10669433220487057,0.27373137438782946,0.8690946221919673,7DtsqVc7H8WmUSPJLKSka4,spotify:track:7DtsqVc7H8WmUSPJLKSka4,https://api.spotify.com/v1/tracks/7DtsqVc7H8WmUSPJLKSka4,https://api.spotify.com/v1/audio-analysis/7DtsqVc7H8WmUSPJLKSka4,201667,4,1
432,432,CCCP – Fedeli Alla Linea,Curami,40,"['italian alternative', 'italian indie pop', 'italian new wave', 'italian punk']",17,0.5382022471910113,0.8061110547152573,11,-8.042,0,0.035454859910065716,0.0013137269176728753,0.032791878172588836,0.061373812383968544,0.7749296655204752,0.6740095302927163,5e3Un0cxqGFi2q4VitA885,spotify:track:5e3Un0cxqGFi2q4VitA885,https://api.spotify.com/v1/tracks/5e3Un0cxqGFi2q4VitA885,https://api.spotify.com/v1/audio-analysis/5e3Un0cxqGFi2q4VitA885,269893,4,1
435,435,Depeche Mode,Personal Jesus - Single Version,67,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",disco sadness,0.6820224719101124,0.9005177139376713,11,-3.528,1,0.03389830508474576,0.09146446781188328,0.017461928934010152,0.030359287976411485,0.806189434198187,0.489863852961198,4UCTgh5jvtqoaMX6MAhUNn,spotify:track:4UCTgh5jvtqoaMX6MAhUNn,https://api.spotify.com/v1/tracks/4UCTgh5jvtqoaMX6MAhUNn,https://api.spotify.com/v1/audio-analysis/4UCTgh5jvtqoaMX6MAhUNn,224933,4,1
443,443,Appino,Il Testamento,35,"['italian alternative', 'italian indie pop']",17,0.503370786516854,0.8690488275302,7,-4.776,1,0.019370460048426158,0.0018458562491566878,0.0,0.06858141312656982,0.26643742836303014,0.2865146358066712,5XFBakXL7Ax8aVeMVFvpK6,spotify:track:5XFBakXL7Ax8aVeMVFvpK6,https://api.spotify.com/v1/tracks/5XFBakXL7Ax8aVeMVFvpK6,https://api.spotify.com/v1/audio-analysis/5XFBakXL7Ax8aVeMVFvpK6,317377,4,1
447,447,Carl Brave x Franco126,Noccioline,48,"['italian hip hop', 'italian indie pop', 'italian pop', 'rome indie']",november '21,0.8404494382022472,0.6213582377423612,2,-4.904,1,0.07384987893462472,0.049797737139094196,0.0,0.17221797531942773,0.5904970303219756,0.35473791695030626,7D7PP87gyUMopAuYOIrdLi,spotify:track:7D7PP87gyUMopAuYOIrdLi,https://api.spotify.com/v1/tracks/7D7PP87gyUMopAuYOIrdLi,https://api.spotify.com/v1/audio-analysis/7D7PP87gyUMopAuYOIrdLi,187636,4,1
449,449,I Cani,Come Vera Nabokov,35,"['italian alternative', 'italian indie pop', 'rome indie']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.5820224719101124,0.8223530606029844,4,-5.368,1,0.018678657903839498,0.09588214528080549,0.0004395939086294416,0.11870700010920607,0.4560800250078149,0.613362831858407,1Bmc407rTBjqbtRuJSdvHa,spotify:track:1Bmc407rTBjqbtRuJSdvHa,https://api.spotify.com/v1/tracks/1Bmc407rTBjqbtRuJSdvHa,https://api.spotify.com/v1/audio-analysis/1Bmc407rTBjqbtRuJSdvHa,243560,4,1
454,454,Gazebo Penguins,Finito il caffè,29,"['italian alternative', 'italian emo', 'italian indie pop', 'italian post-hardcore']",17,0.15505617977528088,0.9380773525530404,2,-4.196,1,0.188861985472155,0.0001661347933596725,0.02030456852791878,0.27705580430271926,0.0386579139314369,0.5431177671885636,3yXTRSCRJxEMuUD9BXiGz5,spotify:track:3yXTRSCRJxEMuUD9BXiGz5,https://api.spotify.com/v1/tracks/3yXTRSCRJxEMuUD9BXiGz5,https://api.spotify.com/v1/audio-analysis/3yXTRSCRJxEMuUD9BXiGz5,185173,4,1
457,457,Tananai,BABY GODDAMN,67,['italian indie pop'],february '22,0.8460674157303371,0.7634757892599736,10,-3.311,0,0.1317883085437565,0.03182582198143336,2.7715736040609136e-05,0.04106148301845582,0.9020527248098364,0.3819537100068074,3yWHQ4n4ARLDfYTuT2NhnN,spotify:track:3yWHQ4n4ARLDfYTuT2NhnN,https://api.spotify.com/v1/tracks/3yWHQ4n4ARLDfYTuT2NhnN,https://api.spotify.com/v1/audio-analysis/3yWHQ4n4ARLDfYTuT2NhnN,149605,4,1
458,458,Verdena,Starless,27,"['bergamo indie', 'italian alternative', 'italian indie pop']",verdena,0.22247191011235956,0.8690488275302,11,-8.153,1,0.06572120373573159,0.00011292186021129129,0.07918781725888324,0.3360270831058207,0.5373554235698657,0.4564193328795098,6Wo89JngoUGSKbTZRjHsEq,spotify:track:6Wo89JngoUGSKbTZRjHsEq,https://api.spotify.com/v1/tracks/6Wo89JngoUGSKbTZRjHsEq,https://api.spotify.com/v1/audio-analysis/6Wo89JngoUGSKbTZRjHsEq,423187,5,1
464,464,The Cure,Just Like Heaven,72,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",𝘤𝘩𝘪𝘭𝘭 𝘥𝘳𝘪𝘷𝘪𝘯',0.41685393258426967,0.9421378540249721,9,-6.946,1,0.03251470079557247,0.05260898643749925,0.0005817258883248731,0.22026864693676967,0.4800458476607273,0.6364397549353302,4NnWuGQujzWUEg0uZokO5M,spotify:track:4NnWuGQujzWUEg0uZokO5M,https://api.spotify.com/v1/tracks/4NnWuGQujzWUEg0uZokO5M,https://api.spotify.com/v1/audio-analysis/4NnWuGQujzWUEg0uZokO5M,212013,4,1
471,471,Verdena,Angie,33,"['bergamo indie', 'italian alternative', 'italian indie pop']",✮,0.507865168539326,0.6538422495178154,5,-5.617,1,0.020062262193012798,0.004837828716744916,0.010355329949238578,0.1383640930435732,0.40189642596644787,0.5727705922396187,3fW6w768HiDoRpVDs50s3a,spotify:track:3fW6w768HiDoRpVDs50s3a,https://api.spotify.com/v1/tracks/3fW6w768HiDoRpVDs50s3a,https://api.spotify.com/v1/audio-analysis/3fW6w768HiDoRpVDs50s3a,223640,4,1
473,473,Mom Jeans.,Something Sweet,42,"['alternative emo', 'diy emo', 'emo', 'indie punk', 'north carolina emo']",july '22,0.42359550561797754,0.943152979392955,2,-6.023,1,0.04081632653061224,0.0002012754095897356,0.01411167512690355,0.6789341487386699,0.6353026987600292,0.7769298842750172,5Hv5SClheMtNpWFKZuuHBY,spotify:track:5Hv5SClheMtNpWFKZuuHBY,https://api.spotify.com/v1/tracks/5Hv5SClheMtNpWFKZuuHBY,https://api.spotify.com/v1/audio-analysis/5Hv5SClheMtNpWFKZuuHBY,127382,4,1
480,480,Morrissey,Everyday Is Like Sunday - 2011 Remaster,60,"['alternative rock', 'britpop', 'madchester', 'new wave', 'permanent wave', 'pop rock', 'rock', 'solo wave']",london calling,0.6,0.870063952898183,0,-5.126,1,0.011068834313386372,0.0034623245957395893,0.4477157360406091,0.3174620508900295,0.563405230801292,0.4025867937372361,0egYMfS7hjEneR86a9K61w,spotify:track:0egYMfS7hjEneR86a9K61w,https://api.spotify.com/v1/tracks/0egYMfS7hjEneR86a9K61w,https://api.spotify.com/v1/audio-analysis/0egYMfS7hjEneR86a9K61w,215267,4,1
485,485,Macross 82-99,Horsey,47,"['future funk', 'kawaii future bass', 'vaporwave']",ｓｈｉｂｕｙａ,0.46966292134831467,0.8294589381788651,4,-5.434,0,0.13109650639916984,0.0154603349942897,0.0007705583756345177,0.5762804411925304,0.38418255704907783,0.4021238938053097,4UMadDLzxorXZe9SGmmUMs,spotify:track:4UMadDLzxorXZe9SGmmUMs,https://api.spotify.com/v1/tracks/4UMadDLzxorXZe9SGmmUMs,https://api.spotify.com/v1/audio-analysis/4UMadDLzxorXZe9SGmmUMs,151795,4,1
487,487,Blu-Swing,Sunset (2019 Y.Nakamura Remastering),48,"['ambeat', 'classic city pop', 'japanese jazz fusion', 'japanese jazztronica', 'japanese vocal jazz']",ｓｈｉｂｕｙａ,0.8022471910112361,0.7045985179169627,1,-5.163,0,0.05569007263922519,0.10943638296954411,0.0008050761421319796,0.11215463579775034,0.7707616963634469,0.36139550714771956,4bl01VfwS3MMiChtTZSZGG,spotify:track:4bl01VfwS3MMiChtTZSZGG,https://api.spotify.com/v1/tracks/4bl01VfwS3MMiChtTZSZGG,https://api.spotify.com/v1/audio-analysis/4bl01VfwS3MMiChtTZSZGG,204867,4,1
488,488,Radiohead,Subterranean Homesick Alien,61,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",space cowboy,0.27640449438202247,0.5919196020708557,0,-8.919,1,0.010377032168799719,0.04859291601120632,0.0014111675126903553,0.09031342142623128,0.3310409502969678,0.6302110279101429,2CVV8PtUYYsux8XOzWkCP0,spotify:track:2CVV8PtUYYsux8XOzWkCP0,https://api.spotify.com/v1/tracks/2CVV8PtUYYsux8XOzWkCP0,https://api.spotify.com/v1/audio-analysis/2CVV8PtUYYsux8XOzWkCP0,267693,3,1
489,489,Public Image Ltd.,This Is Not A Love Song - 2011 - Remaster,40,"['alternative rock', 'art rock', 'experimental', 'new romantic', 'new wave', 'post-punk', 'punk', 'uk post-punk']",september '21,0.6134831460674157,0.8375799411227286,9,-7.738,1,0.05257696298858527,0.12148459424842288,0.05776649746192893,0.1405482144807251,0.6530165676773991,0.4689925119128659,12Q7On756CJezQzLTT9Q6e,spotify:track:12Q7On756CJezQzLTT9Q6e,https://api.spotify.com/v1/tracks/12Q7On756CJezQzLTT9Q6e,https://api.spotify.com/v1/audio-analysis/12Q7On756CJezQzLTT9Q6e,252440,4,1
490,490,Joy Division,She's Lost Control - 2007 Remaster,60,"['alternative rock', 'art rock', 'madchester', 'new wave', 'post-punk', 'rock', 'uk post-punk']",bassbassbassbassbass,0.4707865168539326,0.8467160694345751,11,-7.63,0,0.050155655482532,0.015761540276261667,0.02913705583756345,0.06148301845582615,0.7540898197353338,0.5876242341729068,0rcLhYRihks3t4lFPtHhQV,spotify:track:0rcLhYRihks3t4lFPtHhQV,https://api.spotify.com/v1/tracks/0rcLhYRihks3t4lFPtHhQV,https://api.spotify.com/v1/audio-analysis/0rcLhYRihks3t4lFPtHhQV,237013,4,1
497,497,Fast Animals and Slow Kids,Fammi domande,12,"['italian alternative', 'italian indie pop']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.6280898876404495,0.774642168307786,2,-7.321,1,0.05984088550674508,0.008532613508934406,0.0003604060913705584,0.1776782789123075,0.44878607898301554,0.6947311095983661,69bWNgfRTLYh0qypYPa9Kr,spotify:track:69bWNgfRTLYh0qypYPa9Kr,https://api.spotify.com/v1/tracks/69bWNgfRTLYh0qypYPa9Kr,https://api.spotify.com/v1/audio-analysis/69bWNgfRTLYh0qypYPa9Kr,217067,4,1
498,498,U2,Sunday Bloody Sunday,51,"['irish rock', 'permanent wave', 'rock']",just another boring week,0.31123595505617985,0.9878184955842046,6,-3.174,1,0.1975095122794881,0.4106416649415134,0.0012081218274111675,0.03429070656328492,0.7342919662394498,0.9743567052416608,6qa36OkEeQqGaWlOcpjlGD,spotify:track:6qa36OkEeQqGaWlOcpjlGD,https://api.spotify.com/v1/tracks/6qa36OkEeQqGaWlOcpjlGD,https://api.spotify.com/v1/audio-analysis/6qa36OkEeQqGaWlOcpjlGD,279960,4,1
505,505,THREE1989,UMBRELLA,33,"['japanese dance pop', 'japanese r&b', 'japanese soul']",ｓｈｉｂｕｙａ,0.7370786516853933,0.7979900517713938,1,-4.904,1,0.005015565548253199,0.023994484650162164,0.0,0.30763350442284587,0.9635302698760029,0.3607896528250511,1GYRwjEo8rxv5NEu33cFut,spotify:track:1GYRwjEo8rxv5NEu33cFut,https://api.spotify.com/v1/tracks/1GYRwjEo8rxv5NEu33cFut,https://api.spotify.com/v1/audio-analysis/1GYRwjEo8rxv5NEu33cFut,240415,4,1
507,507,"Slaughter Beach, Dog",Your Cat,49,"['alternative emo', 'anti-folk', 'bubblegrunge', 'emo', 'indie pop', 'indie rock', 'lo-fi emo', 'small room']",august '22,0.6292134831460675,0.6233884884783271,0,-6.352,1,0.011068834313386372,0.0128498892171993,0.49340101522842633,0.1623894288522442,0.7061581744295091,0.5584751531654186,128sfsBBtYmMb1idRD1quE,spotify:track:128sfsBBtYmMb1idRD1quE,https://api.spotify.com/v1/tracks/128sfsBBtYmMb1idRD1quE,https://api.spotify.com/v1/audio-analysis/128sfsBBtYmMb1idRD1quE,198667,4,1
509,509,Fuel,Shimmer,54,"['alternative metal', 'alternative rock', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'rock']",🪀,0.4651685393258427,0.7918992995634961,7,-6.443,1,0.02992044275337253,0.0023880257567062326,0.0,0.1623894288522442,0.4644159633218714,0.3858475153165419,6WdoToI0z5f4A4kbZ3SXoa,spotify:track:6WdoToI0z5f4A4kbZ3SXoa,https://api.spotify.com/v1/tracks/6WdoToI0z5f4A4kbZ3SXoa,https://api.spotify.com/v1/audio-analysis/6WdoToI0z5f4A4kbZ3SXoa,214067,4,1
515,515,The Smiths,Still Ill - 2011 Remaster,61,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",london calling,0.37977528089887647,0.9289412242411939,9,-7.568,1,0.21134555517122103,0.011243461046682128,0.006883248730964466,0.15583706454078847,0.4904657705532978,0.7977263444520082,0uLI1jac8ZJSSRG4QJDo3J,spotify:track:0uLI1jac8ZJSSRG4QJDo3J,https://api.spotify.com/v1/tracks/0uLI1jac8ZJSSRG4QJDo3J,https://api.spotify.com/v1/audio-analysis/0uLI1jac8ZJSSRG4QJDo3J,201747,4,1
518,518,ISIDE,GONNA v5,13,"['bergamo indie', 'italian indie pop', 'r&b italiano']",𝖑𝖆𝖘𝖙 𝖜𝖔𝖗𝖉𝖘,0.6932584269662923,0.6954623896051162,6,-5.749,1,0.11189899688689034,0.010139041679451575,0.00011878172588832486,0.12853554657638966,0.6748984057517975,0.2044860449285228,1Ca6Rk3iLmrFiy2Zlbwj0R,spotify:track:1Ca6Rk3iLmrFiy2Zlbwj0R,https://api.spotify.com/v1/tracks/1Ca6Rk3iLmrFiy2Zlbwj0R,https://api.spotify.com/v1/audio-analysis/1Ca6Rk3iLmrFiy2Zlbwj0R,200157,4,1
522,522,Baustelle,Un romantico a Milano,43,"['italian adult pop', 'italian alternative', 'italian indie pop']",17,0.6325842696629214,0.8649883260582681,2,-5.627,1,0.011414735385679692,0.11847254142870318,2.5888324873096446e-06,0.35350005460303585,0.7592997811816191,0.46355343771272967,26OuAugXdIqwWcy5zGuirL,spotify:track:26OuAugXdIqwWcy5zGuirL,https://api.spotify.com/v1/tracks/26OuAugXdIqwWcy5zGuirL,https://api.spotify.com/v1/audio-analysis/26OuAugXdIqwWcy5zGuirL,231586,4,1
523,523,XTC,Senses Working Overtime - Remastered 2001,49,"['alternative rock', 'art punk', 'art rock', 'beatlesque', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'power pop', 'pub rock', 'singer-songwriter', 'zolo']",september '21,0.6898876404494383,0.662978377829662,0,-11.886,1,0.020235212729159457,0.029014572683028317,0.029340101522842638,0.6974991809544612,0.878086902156924,0.4899591558883594,0XDv7SLyMkGcAnb12fMHa1,spotify:track:0XDv7SLyMkGcAnb12fMHa1,https://api.spotify.com/v1/tracks/0XDv7SLyMkGcAnb12fMHa1,https://api.spotify.com/v1/audio-analysis/0XDv7SLyMkGcAnb12fMHa1,290667,4,1
528,528,ABBA,Angeleyes,75,"['europop', 'swedish pop']",june ‘22,0.7337078651685394,0.923865597401279,11,-6.091,1,0.017295053614666198,0.5250996720908617,0.00016548223350253808,0.07251283171344328,0.984370115661144,0.5118379850238257,7rWgGyRK7RAqAAXy4bLft9,spotify:track:7rWgGyRK7RAqAAXy4bLft9,https://api.spotify.com/v1/tracks/7rWgGyRK7RAqAAXy4bLft9,https://api.spotify.com/v1/audio-analysis/7rWgGyRK7RAqAAXy4bLft9,260893,4,1
532,532,New Order,Bizarre Love Triangle '94,51,"['alternative rock', 'art rock', 'dance rock', 'madchester', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'post-punk', 'rock', 'synthpop', 'uk post-punk']",london calling,0.5876404494382023,0.9654857374885798,10,-3.803,1,0.02922864060878589,0.007448274493835317,0.4751269035532995,0.07917440209675658,0.9291445243305199,0.4147515316541865,0NvJy5gPR591Qh2z22EAak,spotify:track:0NvJy5gPR591Qh2z22EAak,https://api.spotify.com/v1/tracks/0NvJy5gPR591Qh2z22EAak,https://api.spotify.com/v1/audio-analysis/0NvJy5gPR591Qh2z22EAak,234360,4,1
534,534,The Cure,10:15 Saturday Night,50,"['new wave', 'permanent wave', 'rock', 'uk post-punk']",london calling,0.6573033707865169,0.4031062836260278,9,-10.864,0,0.11086129367001038,0.004295659209195371,0.02812182741116751,0.17003385388227582,0.3581327498176513,0.7885364193328794,2CdxmZfz23dIjK7iuxvvMO,spotify:track:2CdxmZfz23dIjK7iuxvvMO,https://api.spotify.com/v1/tracks/2CdxmZfz23dIjK7iuxvvMO,https://api.spotify.com/v1/audio-analysis/2CdxmZfz23dIjK7iuxvvMO,222093,4,1
536,536,Junko Ohashi,Celebration,33,"['classic city pop', 'kayokyoku']",ｓｈｉｂｕｙａ,0.748314606741573,0.7594152877880418,1,-5.545,1,0.08820477343479766,0.22188635490574596,0.0,0.07982963852790215,0.7249140356361363,0.32772634445200816,0MoB0WyFkyRFAn1CWpcvCo,spotify:track:0MoB0WyFkyRFAn1CWpcvCo,https://api.spotify.com/v1/tracks/0MoB0WyFkyRFAn1CWpcvCo,https://api.spotify.com/v1/audio-analysis/0MoB0WyFkyRFAn1CWpcvCo,275093,4,1
548,548,Fast Animals and Slow Kids,A cosa ci serve,28,"['italian alternative', 'italian indie pop']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.41685393258426967,0.9868033702162217,4,-5.153,1,0.11189899688689034,0.0053498776960972634,1.583756345177665e-06,0.17112591460085178,0.11639053871001354,0.6948127978216474,4t6pPSUSIa8LJ7coTLTs5G,spotify:track:4t6pPSUSIa8LJ7coTLTs5G,https://api.spotify.com/v1/tracks/4t6pPSUSIa8LJ7coTLTs5G,https://api.spotify.com/v1/audio-analysis/4t6pPSUSIa8LJ7coTLTs5G,264640,4,1
549,549,Nerorgasmo,Giorno,19,"['italian hardcore', 'italian punk', 'punk rock italiano']",D҉E҉S҉P҉A҉I҉R҉,0.11685393258426968,0.9665008628565628,2,-6.627,1,0.06572120373573159,7.225914714507544e-05,0.0030050761421319796,0.27487168286556735,0.12472647702407003,0.7116882232811437,6ZKFMWA6ORkX0yrMpZ8vdk,spotify:track:6ZKFMWA6ORkX0yrMpZ8vdk,https://api.spotify.com/v1/tracks/6ZKFMWA6ORkX0yrMpZ8vdk,https://api.spotify.com/v1/audio-analysis/6ZKFMWA6ORkX0yrMpZ8vdk,113160,1,1
551,551,Verdena,Razzi Arpia Inferno E Fiamme,37,"['bergamo indie', 'italian alternative', 'italian indie pop']",17,0.5146067415730338,0.8091564308192062,7,-3.444,0,0.005015565548253199,0.11947655903527642,0.13807106598984772,0.23555749699683298,0.370636657288736,0.2534445200816882,0thZWrtH2ChxE31eRebWDT,spotify:track:0thZWrtH2ChxE31eRebWDT,https://api.spotify.com/v1/tracks/0thZWrtH2ChxE31eRebWDT,https://api.spotify.com/v1/audio-analysis/0thZWrtH2ChxE31eRebWDT,179693,4,1
554,554,Giorgio Canali,Nuvole senza Messico,41,"['folk rock italiano', 'italian alternative', 'italian indie pop']",october '21,0.6269662921348315,0.6568876256217643,7,-6.747,1,0.009512279488066412,0.0763038019526275,0.0006781725888324872,0.08419788140220597,0.5894550380327186,0.4224166099387338,4Y1Ten4fUFUZDuRbVAhNxm,spotify:track:4Y1Ten4fUFUZDuRbVAhNxm,https://api.spotify.com/v1/tracks/4Y1Ten4fUFUZDuRbVAhNxm,https://api.spotify.com/v1/audio-analysis/4Y1Ten4fUFUZDuRbVAhNxm,241213,4,1
555,555,Weezer,Undone - The Sweater Song,70,"['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']",may '22,0.4393258426966292,0.6152674855344635,6,-6.682,1,0.010031131096506399,0.0011430439245554262,0.002609137055837563,0.051982090204215355,0.583203084297176,0.15153165418652143,5WhtlIoxoZrMmuaWWEQhwV,spotify:track:5WhtlIoxoZrMmuaWWEQhwV,https://api.spotify.com/v1/tracks/5WhtlIoxoZrMmuaWWEQhwV,https://api.spotify.com/v1/audio-analysis/5WhtlIoxoZrMmuaWWEQhwV,305533,4,1
556,556,Red Hot Chili Peppers,The Adventures of Rain Dance Maggie,64,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",bassbassbassbassbass,0.6932584269662923,0.7330220282204852,4,-4.523,0,0.008993427879626426,0.0011229635724239614,0.01411167512690355,0.259582832805504,0.5800771074294049,0.328999319264806,0PgNhIg5n0UAOBVn43b8b6,spotify:track:0PgNhIg5n0UAOBVn43b8b6,https://api.spotify.com/v1/tracks/0PgNhIg5n0UAOBVn43b8b6,https://api.spotify.com/v1/audio-analysis/0PgNhIg5n0UAOBVn43b8b6,282400,4,1
